"Ano";"Tipo de Emenda";"Autor da emenda";"Número da emenda";"Possui Apoiador/Solicitante?";"Localidade do gasto (Regionalização)";"Função";"Subfunção";"Programa Orçamentário";"Ação Orçamentária";"Plano Orçamentário";"Código da emenda";"Valor empenhado";"Valor liquidado";"Valor pago";"Valor Restos a Pagar Inscritos";"Valor Restos a Pagar Cancelados";"Valor Restos a Pagar Pagos";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"2787 - PEDRO PAULO";"0004";"Não se aplica";"RIO DE JANEIRO (UF)";"Educação";"Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS";"202227870004";"4.500.000,00";"4.500.000,00";"0,00";"4.500.000,00";"0,00";"4.500.000,00";
"2022";"Emenda de Bancada";"7110 - BANCADA DE GOIAS";"0007";"Não se aplica";"MÚLTIPLO";"Urbanismo";"infra-estrutura urbana";"2219 - MOBILIDADE URBANA";"00T1 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA";"APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA - DESPESAS DIVERSAS";"202271100007";"4.500.000,00";"0,00";"0,00";"5.638.922,00";"0,00";"3.361.078,00";
"2022";"Emenda Individual - Transferências Especiais";"3298 - HEITOR SCHUCH";"0001";"Não se aplica";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202232980001";"4.500.000,00";"2.250.000,00";"2.250.000,00";"2.250.000,00";"0,00";"2.250.000,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"2863 - GIOVANI CHERINI";"0001";"Não se aplica";"MÚLTIPLO";"Saúde";"Atenção básica";"5019 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202228630001";"4.520.212,00";"4.467.610,00";"4.467.610,00";"52.602,00";"0,00";"52.602,00";
"2022";"Emenda de Bancada";"7114 - BANCADA DE MINAS GERAIS";"0015";"Não se aplica";"MINAS GERAIS (UF)";"Educação";"Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"15R4 - APOIO A EXPANSAO, CONSOLIDACAO, REESTRUTURACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"APOIO A CONSOLIDACAO E REESTRUTURACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS";"202271140015";"4.530.507,67";"652.875,19";"2.003,63";"4.528.504,04";"131.405,24";"4.397.098,80";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3799 - ROMARIO";"0001";"Não se aplica";"MÚLTIPLO";"Saúde";"Atenção básica";"5019 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202237990001";"4.532.749,00";"3.449.016,00";"3.449.016,00";"1.083.733,00";"0,00";"1.083.733,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"1310 - BENEDITA DA SILVA";"0006";"Não se aplica";"MÚLTIPLO";"Saúde";"Atenção básica";"5019 - ATENCAO PRIMARIA A SAUDE";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS";"202213100006";"4.547.090,00";"1.380.153,00";"1.380.153,00";"6.070.937,00";"0,00";"262.937,00";
"2022";"Emenda Individual - Transferências Especiais";"3912 - AMARO NETO";"0002";"Não se aplica";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202239120002";"4.558.755,00";"2.279.377,50";"2.279.377,50";"2.279.377,50";"0,00";"2.279.377,50";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3940 - CHARLLES EVANGELISTA";"0003";"Não se aplica";"MÚLTIPLO";"Saúde";"Atenção básica";"5019 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202239400003";"4.567.133,00";"4.367.024,00";"4.367.024,00";"200.109,00";"0,00";"200.109,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3924 - JUNIO AMARAL";"0011";"Não se aplica";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5018 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202239240011";"4.596.969,00";"4.139.969,00";"4.139.969,00";"457.000,00";"0,00";"457.000,00";
"2022";"Emenda Individual - Transferências Especiais";"3836 - PAULO EDUARDO MARTINS";"0001";"Não se aplica";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202238360001";"4.600.000,00";"2.300.000,00";"2.300.000,00";"2.300.000,00";"0,00";"2.300.000,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"2773 - LAURIETE";"0001";"Não se aplica";"MÚLTIPLO";"Saúde";"Atenção básica";"5019 - ATENCAO PRIMARIA A SAUDE";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS";"202227730001";"4.609.060,00";"3.650.147,00";"3.650.147,00";"958.913,00";"0,00";"958.913,00";
"2022";"Emenda Individual - Transferências Especiais";"2534 - PAULO TEIXEIRA";"0001";"Não se aplica";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202225340001";"4.629.000,00";"2.314.500,00";"2.314.500,00";"2.314.500,00";"0,00";"2.314.500,00";
"2022";"Emenda Individual - Transferências Especiais";"4168 - PEDRO WESTPHALEN";"0013";"Não se aplica";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202241680013";"4.629.682,00";"1.839.841,00";"1.839.841,00";"2.789.841,00";"0,00";"2.789.841,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3943 - CHRISTINO AUREO";"0002";"Não se aplica";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5018 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202239430002";"4.630.360,00";"4.630.360,00";"4.630.360,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4029 - LAFAYETTE DE ANDRADA";"0001";"Não se aplica";"MÚLTIPLO";"Saúde";"Atenção básica";"5019 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202240290001";"4.638.662,00";"3.694.331,00";"3.694.331,00";"944.331,00";"0,00";"944.331,00";
"2022";"Emenda Individual - Transferências Especiais";"3993 - GELSON AZEVEDO";"0002";"Não se aplica";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202239930002";"4.639.365,00";"2.319.682,50";"2.319.682,50";"2.319.682,50";"0,00";"2.319.682,50";
"2022";"Emenda Individual - Transferências Especiais";"3733 - MOSES RODRIGUES";"0004";"Não se aplica";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202237330004";"4.639.365,00";"2.319.682,50";"2.319.682,50";"2.319.682,50";"0,00";"2.319.682,50";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"2615 - ROBERTO ALVES";"0005";"Não se aplica";"MÚLTIPLO";"Saúde";"Atenção básica";"5019 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202226150005";"4.645.706,00";"4.645.706,00";"4.645.706,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3946 - CORONEL TADEU";"0001";"Não se aplica";"MÚLTIPLO";"Saúde";"Atenção básica";"5019 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202239460001";"4.660.463,00";"4.493.123,00";"4.493.123,00";"167.340,00";"0,00";"167.340,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3692 - JOAQUIM PASSARINHO";"0005";"Não se aplica";"MÚLTIPLO";"Saúde";"Atenção básica";"5019 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202236920005";"4.678.796,00";"4.478.796,00";"4.478.796,00";"200.000,00";"0,00";"200.000,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"2796 - ALEXANDRE LEITE";"0009";"Não se aplica";"MÚLTIPLO";"Urbanismo";"infra-estrutura urbana";"2219 - MOBILIDADE URBANA";"00T1 - APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA";"APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA - DESPESAS DIVERSAS";"202227960009";"4.680.000,00";"0,00";"0,00";"5.191.145,16";"109.412,86";"4.059.441,98";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4118 - MARCO BERTAIOLLI";"0002";"Não se aplica";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5018 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202241180002";"4.682.254,00";"4.682.254,00";"4.682.254,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4118 - MARCO BERTAIOLLI";"0001";"Não se aplica";"MÚLTIPLO";"Saúde";"Atenção básica";"5019 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202241180001";"4.682.255,00";"4.682.255,00";"4.682.255,00";"0,00";"0,00";"0,00";
"2022";"Emenda de Bancada";"7106 - BANCADA DA BAHIA";"0010";"Não se aplica";"BAHIA (UF)";"Educação";"Ensino superior";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"219V - APOIO AO FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO SUPERIOR";"APOIO AO FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO SUPERIOR - DESPESAS DIVERSAS";"202271060010";"4.689.762,60";"4.329.802,31";"3.906.804,95";"782.957,65";"20.863,84";"762.093,81";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3297 - MAURO LOPES";"0003";"Não se aplica";"MÚLTIPLO";"Saúde";"Atenção básica";"5019 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202232970003";"4.692.946,00";"4.689.792,00";"4.689.792,00";"3.154,00";"0,00";"3.154,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3496 - SILAS CAMARA";"0003";"Não se aplica";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5018 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202234960003";"4.694.135,00";"4.694.135,00";"4.694.135,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3496 - SILAS CAMARA";"0002";"Não se aplica";"MÚLTIPLO";"Saúde";"Atenção básica";"5019 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202234960002";"4.694.222,00";"4.694.222,00";"4.694.222,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3045 - ANDRE ABDON";"0001";"Não se aplica";"MÚLTIPLO";"Saúde";"Atenção básica";"5019 - ATENCAO PRIMARIA A SAUDE";"8581 - ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE";"ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE - DESPESAS DIVERSAS";"202230450001";"4.702.927,00";"1.430.194,00";"1.430.194,00";"4.607.685,00";"0,00";"1.937.781,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4110 - JULIO CESAR RIBEIRO";"0016";"Não se aplica";"Nacional";"Desporto e lazer";"Desporto comunitário";"5026 - ESPORTE";"20JP - DESENVOLVIMENTO DE ATIVIDADES E APOIO A PROGRAMAS, EVENTOS E PROJETOS DE ESPORTE AMADOR, EDUCACAO, LAZER E INCLUSAO SOCIAL";"DESENVOLVIMENTO DE ATIVIDADES E APOIO A PROJETOS E EVENTOS DE ESPORTE, EDUCACAO, LAZER E INCLUSAO SOCIAL - DESPESAS DIVERSAS";"202241100016";"4.705.799,18";"1.949.990,18";"1.949.990,18";"2.755.809,00";"100.000,00";"2.655.809,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4113 - LIZIANE BAYER";"0003";"Não se aplica";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5018 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202241130003";"4.709.414,00";"4.709.414,00";"4.709.414,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4113 - LIZIANE BAYER";"0006";"Não se aplica";"MÚLTIPLO";"Saúde";"Atenção básica";"5019 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202241130006";"4.709.415,00";"4.709.415,00";"4.709.415,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"9032 - RUI FALCAO";"0010";"Não se aplica";"MÚLTIPLO";"Saúde";"Atenção básica";"5019 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202290320010";"4.714.562,00";"4.614.562,00";"4.614.562,00";"100.000,00";"0,00";"100.000,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4149 - JAQUELINE CASSOL";"0004";"Não se aplica";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5018 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202241490004";"4.714.978,00";"4.714.978,00";"4.714.978,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências Especiais";"4080 - JAQUES WAGNER";"0012";"Não se aplica";"BAHIA (UF)";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202240800012";"4.719.682,00";"2.359.841,00";"2.359.841,00";"2.359.841,00";"0,00";"2.359.841,00";
"2022";"Emenda Individual - Transferências Especiais";"3958 - DELEGADO PABLO";"0005";"Não se aplica";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202239580005";"4.724.682,00";"2.362.341,00";"2.362.341,00";"2.362.341,00";"0,00";"2.362.341,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3735 - NILTO TATTO";"0013";"Não se aplica";"MÚLTIPLO";"Saúde";"Atenção básica";"5019 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202237350013";"4.731.080,00";"4.731.080,00";"4.731.080,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3694 - JORGE SOLLA";"0002";"Não se aplica";"MÚLTIPLO";"Saúde";"Atenção básica";"5019 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202236940002";"4.732.593,00";"4.167.023,00";"4.167.023,00";"565.570,00";"0,00";"565.570,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"1408 - PATRUS ANANIAS";"0017";"Não se aplica";"MÚLTIPLO";"Saúde";"Atenção básica";"5019 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202214080017";"4.744.119,00";"0,00";"0,00";"4.744.119,00";"0,00";"4.744.119,00";
"2022";"Emenda Individual - Transferências Especiais";"1997 - VICENTINHO";"0016";"Não se aplica";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS - DESPESAS DIVERSAS";"202219970016";"4.750.000,00";"2.550.000,00";"2.550.000,00";"2.200.000,00";"0,00";"2.200.000,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"3968 - EDILAZIO JUNIOR";"0002";"Não se aplica";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5018 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202239680002";"4.790.895,00";"4.790.895,00";"4.790.895,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4162 - MARINA SANTOS";"0002";"Não se aplica";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5018 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202241620002";"4.790.895,00";"4.790.895,00";"4.790.895,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"2388 - CLEBER VERDE";"0008";"Não se aplica";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5018 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202223880008";"4.790.896,00";"4.790.896,00";"4.790.896,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências com Finalidade Definida";"4162 - MARINA SANTOS";"0001";"Não se aplica";"MÚLTIPLO";"Saúde";"Atenção básica";"5019 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202241620001";"4.790.896,00";"4.670.896,00";"4.670.896,00";"120.000,00";"0,00";"120.000,00";
